#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56502.2027586     3410.63953
  56502.2029114     3476.88512
  56502.2030595     3264.59127
  56502.2032123     3342.15248
  56502.2033651     3548.96180
  56502.2035178     3506.00478
  56502.2036707     3524.25344
  56502.2038188     3282.10579
  56502.2039717     3214.05265
  56502.2042725     3463.04449
  56502.2044253     3347.75925
  56502.2045782     3375.40702
  56502.2047309     3322.36757
  56502.2048791     3354.42405
  56502.2050365     3648.05736
  56502.2051846     3346.69100
  56502.2053375     3512.53268
  56502.2054855     3477.64347
  56502.2056431     3556.68984
  56502.2057912     3341.50463
  56502.2059439     3552.57423
  56502.2060921     3433.98247
  56502.2062449     3493.74363
  56502.2063977     3371.19843
  56502.2065504     3439.88300
  56502.2067033     3306.64676
  56502.2068514     3278.33169
  56502.2070042     3509.80485
  56502.2071570     3596.82259
  56502.2073052     3218.57470
  56502.2074579     3458.18627
  56502.2076108     3396.06217
  56502.2077635     3481.28551
  56502.2079117     3510.81304
  56502.2080645     3458.45476
  56502.2082173     3302.09534
  56502.2083701     3341.84530
  56502.2085183     3313.27861
  56502.2086710     3355.07032
  56502.2088239     3415.53409
  56502.2089765     3299.26393
  56502.2091247     3308.35665
  56502.2092776     3482.66345
  56502.2094303     3524.92745
  56502.2095832     3363.14842
  56502.2097359     3232.39088
  56502.2098841     3227.92677
  56502.2100368     3349.42531
  56502.2101896     3183.47946
  56502.2104906     3308.20893
  56502.2106434     3453.70550
  56502.2107962     3439.42172
  56502.2109443     3423.18063
  56502.2110972     3327.67419
  56502.2112498     3310.20725
  56502.2114028     3252.10245
  56502.2115508     3149.45589
  56502.2117037     3388.67708
  56502.2118564     3333.03986
  56502.2120091     3245.17827
  56502.2121620     3471.22535
  56502.2123101     3218.00059
  56502.2124630     3338.25068
  56502.2126157     3310.92988
  56502.2127686     3397.11675
  56502.2129167     3260.88210
  56502.2130694     3435.93424
  56502.2132223     3507.09118
  56502.2133704     3278.69947
  56502.2135279     3562.44447
  56502.2136759     3468.87942
  56502.2138289     3242.75503
  56502.2139769     3270.05082
  56502.2141297     3297.65156
  56502.2142825     3441.76871
  56502.2144353     3533.23047
  56502.2145835     3252.15976
  56502.2147363     3372.38140
  56502.2148984     3386.14779
  56502.2150418     3312.29490
  56502.2151901     3136.80971
  56502.2153428     3389.64997
  56502.2154955     3333.78881
  56502.2156484     3293.21606
  56502.2158011     3276.88233
  56502.2159493     3487.04512
  56502.2161020     3111.50649
  56502.2162548     3376.72509
  56502.2164030     3227.75902
  56502.2165558     3381.70279
  56502.2167087     3388.46638
  56502.2168614     3236.47682
  56502.2170096     3222.05502
  56502.2171624     3464.54769
  56502.2173151     3233.60554
  56502.2174680     3304.19993
  56502.2176160     3291.84322
  56502.2177689     3336.70348
  56502.2179217     3402.07078
  56502.2180745     3265.42693
  56502.2182226     3356.13658
  56502.2183754     3443.71923
  56502.2185282     3261.12944
  56502.2186809     3312.22159
  56502.2188338     3312.98090
  56502.2189866     3411.24884
  56502.2191347     3282.45604
  56502.2192875     3485.16213
  56502.2194356     3206.25122
  56502.2195884     3384.22194
  56502.2197413     3387.10172
  56502.2198941     3292.86688
  56502.2200422     3294.16550
  56502.2201950     3421.54270
  56502.2203478     3371.48701
  56502.2205005     3175.05539
  56502.2206534     3365.94721
  56502.2208015     3381.84167
  56502.2209543     3405.47057
  56502.2211071     3419.76325
  56502.2212552     3325.96066
  56502.2214127     3450.48857
  56502.2215608     3359.25960
  56502.2217137     3333.27250
  56502.2218664     3433.91777
  56502.2220146     3224.66208
  56502.2221674     3219.05561
  56502.2223201     3401.72789
  56502.2224683     3076.07970
  56502.2227739     3344.28999
  56502.2229267     3345.60997
  56502.2230795     3458.96619
  56502.2232276     3250.00794
  56502.2233850     3694.39477
  56502.2235332     3068.13799
  56502.2236812     3248.95655
  56502.2238341     3460.51876
  56502.2239869     3492.45723
  56502.2241398     3349.94336
  56502.2242926     3291.82600
  56502.2244406     3283.51305
  56502.2245935     3242.83755
  56502.2247462     3392.64972
  56502.2248990     3379.62707
  56502.2250471     3251.30627
  56502.2252001     3352.56102
  56502.2253528     3517.67460
  56502.2255008     3436.39617
  56502.2256630     3689.21189
  56502.2258064     3167.28800
  56502.2259593     3269.83310
  56502.2261120     3646.87119
  56502.2262602     3465.38966
  56502.2264130     3508.85453
  56502.2265657     3344.37088
  56502.2267186     3642.79936
  56502.2268667     3183.87046
  56502.2270195     3449.59470
  56502.2271723     3338.14857
  56502.2273252     3290.45067
  56502.2274732     3494.32319
  56502.2276260     3380.58807
  56502.2277789     3495.85779
  56502.2279316     3355.00984
  56502.2280798     3259.26873
  56502.2282325     3282.98517
  56502.2283854     3348.97100
  56502.2285382     3556.07226
  56502.2286863     3475.55221
  56502.2288437     3480.88805
  56502.2289919     3352.41055
  56502.2291448     3333.40561
  56502.2292929     3187.83302
  56502.2294457     3376.30235
  56502.2295984     3469.48491
  56502.2297512     3263.27615
  56502.2298994     3291.60507
  56502.2300522     3470.44681
  56502.2302050     3266.20372
  56502.2303577     3373.13674
  56502.2305059     3074.51989
  56502.2306586     3357.86876
  56502.2308114     3227.38727
  56502.2309643     3131.83505
  56502.2311123     3317.22788
  56502.2312653     3377.52018
  56502.2314180     3317.14206
  56502.2315707     3528.61315
  56502.2317189     3375.89707
  56502.2318764     3436.12028
  56502.2320245     3288.78127
  56502.2321773     3342.78552
  56502.2323254     3332.06531
  56502.2324783     3478.54655
  56502.2326310     3251.66131
  56502.2327839     3321.22660
  56502.2329320     3371.61454
  56502.2330895     3557.81139
  56502.2332376     3541.64287
  56502.2333903     3372.11863
  56502.2335385     3369.28560
  56502.2336913     3426.12105
  56502.2338442     3295.69611
  56502.2339970     3356.46294
  56502.2341451     3087.59227
  56502.2343025     3641.08730
  56502.2344506     3232.85903
  56502.2346035     3411.92696
  56502.2347516     3375.69651
  56502.2349044     3474.07439
  56502.2350571     3350.43131
  56502.2352099     3484.90512
  56502.2353581     3346.46414
  56502.2355108     3424.71613
  56502.2356637     3336.96909
  56502.2358165     3437.04232
  56502.2359693     3377.95685
  56502.2361174     3344.87242
  56502.2362701     3507.56197
  56502.2364277     3661.73831
  56502.2365711     3397.59580
  56502.2367240     3573.86881
  56502.2368767     3479.00121
  56502.2370295     3344.66875
  56502.2371776     3472.23478
  56502.2373304     3272.82583
  56502.2374833     3566.57831
  56502.2376360     3461.04413
  56502.2377843     3424.10780
  56502.2379369     3558.79119
  56502.2380898     3424.47099
  56502.2382426     3516.98141
  56502.2383906     3534.52448
  56502.2385435     3430.09090
  56502.2386962     3516.00852
  56502.2388492     3447.79515
  56502.2389973     3534.26784
  56502.2391501     3402.02874
  56502.2393028     3469.53013
  56502.2394556     3415.87852
  56502.2396085     3485.66976
  56502.2397611     3478.24517
  56502.2399094     3269.44588
  56502.2400621     3522.67678
  56502.2402102     3410.06749
  56502.2403631     3635.10719
  56502.2405158     3398.63728
  56502.2406687     3642.83195
  56502.2408214     3362.70040
  56502.2409696     3445.23601
  56502.2411223     3510.98464
  56502.2412751     3397.76239
  56502.2414234     3431.92083
  56502.2417289     3568.21604
  56502.2418817     3751.40471
  56502.2420299     3403.82929
  56502.2421827     3404.21240
  56502.2423355     3577.09924
  56502.2424882     3547.98854
  56502.2426364     3413.89122
  56502.2427893     3537.34953
  56502.2429419     3487.87009
  56502.2430947     3596.51594
  56502.2432430     3350.84663
  56502.2433957     3514.93596
  56502.2435486     3429.06134
  56502.2437012     3355.23237
  56502.2438494     3455.73878
  56502.2440069     3648.35843
  56502.2441550     3255.47035
  56502.2443078     3287.10139
  56502.2444559     3359.65925
  56502.2446087     3491.54643
  56502.2447616     3516.69609
  56502.2449143     3575.54327
  56502.2450625     3474.97522
  56502.2452152     3591.62237
  56502.2453681     3445.99117
  56502.2455209     3396.05390
  56502.2456689     3281.30261
  56502.2458265     3695.78665
  56502.2459745     3430.86399
  56502.2461275     3515.59561
  56502.2462755     3272.40607
  56502.2464329     3753.37203
  56502.2465811     3429.19980
  56502.2467339     3557.93001
  56502.2468821     3450.32299
  56502.2470395     3674.19208
  56502.2471877     3134.77728
  56502.2473405     3428.97570
  56502.2474886     3219.31017
  56502.2476413     3510.71633
  56502.2477942     3449.32650
  56502.2479470     3682.12135
  56502.2480998     3687.28613
  56502.2482479     3621.77934
  56502.2484007     3354.17791
  56502.2485534     3429.79597
  56502.2487017     3336.99077
  56502.2488591     3394.20713
  56502.2490072     3559.69730
  56502.2491600     3329.57141
  56502.2493082     3474.78539
  56502.2494610     3622.78454
  56502.2496138     3465.98423
  56502.2497666     3618.47554
  56502.2499146     3487.61502
  56502.2500674     3464.75022
  56502.2502203     3436.30917
  56502.2503730     3528.20991
  56502.2505212     3454.25540
  56502.2506740     3334.63170
  56502.2508268     3537.42089
  56502.2509796     3387.93256
  56502.2511276     3238.83745
  56502.2512805     3594.64674
  56502.2514333     3391.58623
  56502.2517343     3372.91250
  56502.2518871     3451.23232
  56502.2520399     3439.80153
  56502.2521926     3335.36377
  56502.2523408     3413.48827
  56502.2524935     3370.93327
  56502.2526464     3355.71694
  56502.2527992     3358.48740
  56502.2529473     3122.58008
  56502.2532529     3691.24016
  56502.2534058     3420.55166
  56502.2535537     3287.64339
  56502.2537067     3267.80624
  56502.2538594     3303.04055
  56502.2540122     3516.69830
  56502.2541603     3306.82575
  56502.2543131     3331.84659
  56502.2544659     3502.66115
  56502.2546187     3351.58208
  56502.2547669     3144.54459
  56502.2549196     3226.09510
  56502.2550725     3378.66826
  56502.2552253     3482.43344
  56502.2553735     3305.02453
  56502.2555263     3611.56450
  56502.2556789     3520.38440
  56502.2558317     3505.79743
  56502.2559799     3218.98678
  56502.2561327     3383.70384
  56502.2562855     3730.10846
  56502.2564382     3431.11342
  56502.2565865     3308.82677
  56502.2567392     3471.36989
  56502.2568921     3448.86777
  56502.2570448     3393.23808
  56502.2571930     3058.36696
  56502.2573505     3448.34812
  56502.2574985     3246.56244
  56502.2576514     3343.16413
  56502.2578040     3475.76806
  56502.2579524     3175.75627
  56502.2581050     3358.77968
  56502.2582580     3264.80092
  56502.2584060     3260.36633
  56502.2585588     3580.33644
  56502.2587116     3384.23747
  56502.2588643     3278.97324
  56502.2590126     3398.59078
  56502.2591654     3397.26956
  56502.2593181     3350.80985
  56502.2594709     3537.48261
  56502.2596191     3340.26432
  56502.2597766     3517.50952
  56502.2599246     3305.32507
  56502.2600774     3430.77233
  56502.2602256     3293.22118
  56502.2603830     3600.42841
  56502.2605312     3284.22131
  56502.2606839     3144.69369
  56502.2608322     3266.44220
  56502.2609850     3344.28079
  56502.2611377     3301.33866
  56502.2612905     3334.73666
  56502.2614387     3235.86984
  56502.2615915     3472.75184
  56502.2617443     3216.57965
  56502.2618970     3377.86396
  56502.2620451     3296.91288
  56502.2621979     3485.12995
  56502.2623507     3518.96481
  56502.2625035     3466.67382
  56502.2626517     3202.46330
  56502.2628092     3461.73366
  56502.2629574     3146.01611
  56502.2631101     3340.30418
  56502.2632583     3441.05409
  56502.2634110     3298.81570
  56502.2635638     3366.15738
  56502.2637167     3506.14244
  56502.2638647     3371.97896
  56502.2640176     3568.03716
  56502.2641704     3244.08928
  56502.2643230     3517.04216
  56502.2644713     3308.98044
  56502.2646240     3595.33362
  56502.2647769     3324.55461
  56502.2649297     3497.29445
  56502.2650778     3262.52188
  56502.2652306     3721.61790
  56502.2653834     3454.35031
  56502.2655361     3455.01389
  56502.2656843     3291.85017
  56502.2658372     3531.40853
  56502.2659899     3440.31560
  56502.2661428     3306.30177
  56502.2662908     3368.15466
  56502.2664437     3495.87917
  56502.2665965     3352.75344
  56502.2667491     3363.56097
  56502.2668974     3212.97899
  56502.2670502     3404.07355
  56502.2672030     3309.63612
  56502.2675040     3231.50838
  56502.2676567     3224.92228
  56502.2678094     3440.24687
  56502.2679623     3527.82064
  56502.2681104     3312.17869
  56502.2682631     3413.00400
  56502.2684160     3519.99662
  56502.2685688     3430.28360
  56502.2687170     3272.70926
  56502.2688697     3196.01059
  56502.2690227     3155.35713
  56502.2691753     3431.96469
  56502.2693235     3204.71328
  56502.2694763     3426.72002
  56502.2696291     3289.71348
  56502.2697819     3302.40764
  56502.2699347     3541.86030
  56502.2700827     3466.35176
  56502.2702355     3316.46351
  56502.2703883     3354.02985
  56502.2705366     3232.26967
  56502.2706893     3353.37795
  56502.2708421     3358.16349
  56502.2709949     3462.25895
  56502.2711476     3439.02433
  56502.2712959     3278.31841
  56502.2714486     3233.00680
  56502.2716015     3191.50700
  56502.2717496     3246.97274
  56502.2720551     3207.05141
  56502.2722080     3195.62630
  56502.2723561     3185.70329
  56502.2725089     3202.76448
  56502.2726617     3133.16874
  56502.2728144     3299.49380
  56502.2729626     3442.98874
